[text];[hashtagsearch];[createdata];[languagetweet];[idtweet];[idstrtweet];[source];[urlscount];[urls];[counthashtags];[dateget];[hashtags];[inreplytostatusid];[inreplytouserid];[searchresulttype];;;;;;
"	A alma leve e o sorriso fácil! #sorria #feliz {https}://t.co/U8TiFfIANU	";",#Feliz""";02/09/2017 03:31;pt;9,03823E+17;9,03823E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;1;1;02/09/2017 23:27;"#feliz;";9,01849E+17;116519514;Recent;;;;;;
"	HOJE VÃO TER TRÊS VÍDEOS #FELIZ	";",#Feliz""";",#Feliz""";02/09/2017 02:52;pt;9,03813E+17;9,03813E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";"https://t.co/gHGVxY6tam;";"https://t.co/oJOA7pYZvg;";0;02/09/2017 23:27;9,0179E+17;350379157;141817380;;;;;;
"	Sou #FELIZ SIM! ";#Feliz;02/09/2017 02:46;pt;9,03811E+17;9,03811E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/afhAW6p8pz;";1;02/09/2017 23:27;"#Feliz;";9,01615E+17;310394008;Recent;;;;;;
E tudo oque tenho;#Feliz;03/09/2017 01:38;pt;9,04157E+17;9,04157E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/pr1338wNu5;";1;02/09/2017 23:27;"#Chateado;";9,01587E+17;310394008;Recent;;;;;;
#Foi_Deus ECoroa ?; pr… {https}://t.co/oJOA7pYZvg;03/09/2017 01:28;pt;9,04154E+17;9,04154E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;9,02225E+17;1;02/09/2017 23:27;"#chateado;";9,04107E+17;30075989;Recent;;;;;;
"	Porque eu amo jeans e Melissa ESorridente ECoracao ";#Feliz;03/09/2017 01:25;pt;9,04153E+17;9,04153E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/OB46wiby49;";1;02/09/2017 23:27;"#Chateado;";9,03779E+17;65382603;Recent;;;;;;
#jeans #melissa #sabado #feliz #linda #diva #amor #twitterlove #paz #hoje… {https}://t.co/bukWrAgUwf;#Chateado;03/09/2017 01:15;pt;9,04151E+17;9,04151E+17;"<a href=https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>""";0;"https://t.co/7oEIN6Jaak;";1;02/09/2017 23:27;"#chateado;";0;183335682;Recent;;;;;;
"	RT @yaan_d: RT @xdyonata Tiro dado, bugio deitado. #feliz #papai #maisum #jásãooito #paidemenino	";",#Chateado""";03/09/2017 01:00;pt;9,04147E+17;9,04147E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/bW7N0pKBHq;";1;02/09/2017 23:27;"#Chateado;";9,03961E+17;113517994;Recent;;;;;;
"	Vamos de bom dia! #sabado #feliz #bomdia #inspiracao #familia #paz em Osasco, Sao Paulo {https}://t.co/YDI5HkSsz2	";#Chateado;03/09/2017 00:55;pt;9,04146E+17;9,04146E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;"https://t.co/uhMgV2NX1s;";1;02/09/2017 23:27;"#Chateado;";9,03658E+17;15447595;Recent;;;;;;
"	RT @xdyonata Tiro dado, bugio deitado. #feliz #papai #maisum #jásãooito #paidemenino	";#Chateado;03/09/2017 00:09;pt;9,04134E+17;9,04134E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/UFH3hHVXkY;";1;02/09/2017 23:27;"#Chateado;";9,03836E+17;172508364;Recent;;;;;;
"	Pois  bem por incrível que pareça tudo vai ficar bem......";#Chateado;02/09/2017 23:35;pt;9,04126E+17;9,04126E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/BZIaEC2lVJ;";1;02/09/2017 23:27;"#chateado;";9,03749E+17;707980160;Recent;;;;;;
#Feliz sempre serei — se sentindo triste;#Chateado;02/09/2017 22:49;pt;9,04114E+17;9,04114E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/pnE6a74qJl;";1;02/09/2017 23:27;"#chateado;";9,0344E+17;02/09/2017 23:27;Recent;;;;;;
"	#Feliz";#Chateado;02/09/2017 22:41;pt;9,04112E+17;9,04112E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/LUqJuESvUP;";1;02/09/2017 23:27;"#chateado;";9,03236E+17;88900203;Recent;;;;;;
#PoremPuto;#Chateado;02/09/2017 22:34;pt;9,0411E+17;9,0411E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/FhSkXPcrTC;";1;02/09/2017 23:27;"#chateado;";9,03042E+17;9317502;Recent;;;;;;
Ja era pra eu ta na 5 a muito tempo e ganhei a 4 agora {https}://t.co/L3QJNdNfHS;#Chateado;02/09/2017 21:22;pt;9,04092E+17;9,04092E+17;"<a href=https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>""";0;"https://t.co/ajPRFa8pWD;";1;02/09/2017 23:27;"#Chateado;";9,02934E+17;1137432480;Recent;;;;;;
"	Cheguei ??Bom diaaa ??";#Chateado;02/09/2017 20:55;pt;9,04085E+17;9,04085E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;0;1;02/09/2017 23:27;"#chateado;";9,02928E+17;135743827;Recent;;;;;;
Bom estar de volta! ??;#Chateado;02/09/2017 20:30;pt;9,04079E+17;9,04079E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/6imUblR1d9;";1;02/09/2017 23:27;"#chateado;";9,01283E+17;4698800388;Recent;;;;;;
#viagemtop #aprendizados #bomvoltar #sabado #feliz… {https}://t.co/bw1SzUCrVU;#Chateado;02/09/2017 20:09;pt;9,04074E+17;9,04074E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;"https://t.co/FsoOmK2Kfr;";1;02/09/2017 23:27;"#chateado;";9,02854E+17;51554757;Recent;;;;;;
"	RT @portalipt: Que #Alah aceite as nossas e as vossas boas ações! #Feliz e #Abençoado #EidalAdha2017 ECoracao ???ECoracao ? {https}://t.co/GeJE0pljO1	";#Chateado;02/09/2017 19:59;pt;9,04071E+17;9,04071E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/te6Px8yF7R;";2;02/09/2017 23:27;"#chateado;#CBLOL2017;";9,02738E+17;7,23256E+17;Recent;;;;;;
"	eu to #feliz	";#Chateado;02/09/2017 19:49;pt;9,04069E+17;9,04069E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/amNw5KzaE2;";1;02/09/2017 23:27;"#chateado;";9,02617E+17;97991014;Recent;;;;;;
"	Sem palavras";#Chateado;02/09/2017 19:40;pt;9,04066E+17;9,04066E+17;"<a href=https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>""";0;"https://t.co/KAvy7d4LcM;";1;02/09/2017 23:27;"#Chateado;";9,02568E+17;246442405;Recent;;;;;;
#amei #ameiocarinho #obrigadapelocarinho #feliz #amomuitotudoisso… {https}://t.co/5K1UznTyO7;#Chateado;02/09/2017 19:27;pt;9,04063E+17;9,04063E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"<a href=https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>""";1;02/09/2017 23:27;"#chateado;";9,0252E+17;1255317464;Recent;;;;;;
"	Porque sempre o sábado sempre será um dia #feliz ?????? #happy #love #behappy #thankyougod… {https}://t.co/CRfhR1kz7C	";",#Chateado""";02/09/2017 19:04;pt;9,04058E+17;9,04058E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/oTrBddcgNu;";1;02/09/2017 23:27;"#chateado;";9,02356E+17;7,53323E+17;Recent;;;;;;
"	#feliz sábado #buenosdias {https}://t.co/yf99TTRdac	";#Chateado;02/09/2017 19:01;pt;9,04057E+17;9,04057E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;0;1;02/09/2017 23:27;"#chateado;";"https://t.co/tvdNtevztp;";9,02853E+17;Recent;;;;;;
"	Pratique a simplicidade e seja feliz! #felicidade #feliz #bomdia #sejafeliz #MendonçaAguiar {https}://t.co/vG2D3zdB65	";#Chateado;02/09/2017 18:48;pt;9,04054E+17;9,04054E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/yrgPWxeFwq;https://t.co/RI03cAHRxU;";1;02/09/2017 23:27;"#chateado;";9,02185E+17;14594698;Recent;;;;;;
"	tigres x portugues, q Deus nos abençoe e nos proteja ??????EMaosDobradas ";#Chateado;02/09/2017 17:40;pt;9,04036E+17;9,04036E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/JTpShC0pOg;https://t.co/Jqm6MJ3JU7;";1;02/09/2017 23:27;"#chateado;";9,02152E+17;231809215;Recent;;;;;;
#dia #de #ser #feliz;#Chateado;02/09/2017 16:35;pt;9,0402E+17;9,0402E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/hQfXE9PxCE;";1;02/09/2017 23:27;"#Chateado;";9,02133E+17;14128609;Recent;;;;;;
"	@reginac66472149 @edna22n2 @Eliany47 Bom diaaa Regina e qrdos amigos (as)! Ótimo sábado #Feliz mês de setembro pra vcs bjus qrda ;)	";",#Chateado""";02/09/2017 15:46;pt;9,04008E+17;9,04008E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/H5U6AZkQN8;";1;02/09/2017 23:27;"#chateado;";9,02129E+17;7,73535E+17;Recent;;;;;;
"	#Feliz inicio de dia	";",#Chateado""";02/09/2017 13:40;pt;9,03976E+17;9,03976E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/tPaFuPQBJo;";1;02/09/2017 23:27;"#chateado;";9,01891E+17;1395107095;Recent;;;;;;
"	Bom diiiaaa Alegria! ESol ";#Chateado;02/09/2017 06:17;pt;9,03865E+17;9,03865E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/0ZcHG3DWmA;";1;02/09/2017 23:27;"#chateado;";9,01884E+17;191501627;Recent;;;;;;
Be happy;",#Chateado""";02/09/2017 05:36;pt;9,03854E+17;9,03854E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/hmkK5mZgsb;";1;02/09/2017 23:27;"#chateado;";9,01827E+17;199061453;Recent;;;;;;
Naturalmente!;#Chateado;02/09/2017 04:13;pt;9,03833E+17;9,03833E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;"https://t.co/oTaU2OEEMK;";2;02/09/2017 23:27;"#chateado;#habilidadesdamadrugada;";9,01618E+17;0;Recent;;;;;;
#bomdia #bomdiaalegria #feliz #happy… {https}://t.co/B6VzRhP3go;#Chateado;02/09/2017 04:11;pt;9,03833E+17;9,03833E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/oTaU2OEEMK;";1;02/09/2017 23:27;"#chateado;";9,0159E+17;3289985050;Recent;;;;;;
"	RT @sangalo_luiza: Bom fim de noite . ";#Chateado;02/09/2017 04:09;pt;9,03832E+17;9,03832E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/FgNU9yTqnV;";1;02/09/2017 23:27;"#chateado;";9,014E+17;8,66329E+17;Recent;;;;;;
Vem com tudo #Sabado #Feliz #Trans #shemale #travesti #travestiBrasil {https}://t.co/3CyZ8SWFa7;#Chateado;02/09/2017 04:08;pt;9,03832E+17;9,03832E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/ccNzUCz6I6;";1;02/09/2017 23:27;"#chateado;";9,01171E+17;245392082;Recent;;;;;;
"	Quando Vc Recebe Mensagem do Seu Crush Vc Fica Assim #Dorama #feliz ELagrimaAlegria ECoracao  {https}://t.co/9kgt8Fjri2	";#Chateado;02/09/2017 03:51;pt;9,03828E+17;9,03828E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/QgnxyXHT0q;";1;02/09/2017 23:27;"#chateado;";9,00901E+17;135743827;Recent;;;;;;
"	@Corinthians Saudaçoes ao #viverde! #feliz ANIVERSSARIO! RIVAIS NA BOLA SIM! INIMIGOS ? JAMAIS... #parabensproceis	";#Chateado;02/09/2017 03:51;pt;9,03828E+17;9,03828E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/juLjmTgpsZ;";1;02/09/2017 23:27;"#chateado;";"#ironia;";95347466;Recent;;;;;;
"	Pra quem ganhou um fone,  da sua mãe. #Feliz	";#Chateado;02/09/2017 03:38;pt;9,03824E+17;9,03824E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/Oj2ojyUSR4;";2;02/09/2017 23:27;"#snap;#chateado;";9,04166E+17;114078769;Recent;;;;;;
"	Madrugada... rindo! #feliz {https}://t.co/jGHOuCdIzj	";#Chateado;02/09/2017 02:30;pt;9,03807E+17;9,03807E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/GSASfwgqqt;";1;02/09/2017 23:27;"#chateado;";9,03772E+17;36376988;Recent;;;;;;
"	EBola ?Valeu estúdios fotográficos??";#Chateado;02/09/2017 02:17;pt;9,03804E+17;9,03804E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;"https://t.co/VmEuYwIciu;";2;02/09/2017 23:27;"#HelloSeptember;#Chateado;";9,03216E+17;989217458;Recent;;;;;;
#feliz #felizes #felices #meme #memes #peitos #bundas #tia #tias #sobrinhos #sobrinho… {https}://t.co/V7yuncMrco;#Chateado;02/09/2017 02:13;pt;9,03803E+17;9,03803E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/fHq7zbp3LQ;";1;02/09/2017 23:27;"#CHATEADO;";9,03049E+17;37312877;Recent;;;;;;
"	Bora beber...";",#Chateado""";02/09/2017 02:01;pt;9,038E+17;9,038E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/tJ7Oc5uhbB;";1;02/09/2017 23:27;"#chateado;";02/09/2017 23:27;228058784;Recent;;;;;;
#feliz #abencodospordeus #Vivalavida #NaPazDeDeus #maedemenina #sigoinvicto… {https}://t.co/85s3C7Xlrc;#Chateado;",#Chateado""";02/09/2017 01:40;pt;9,03795E+17;9,03795E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";"https://t.co/YsfJX9DxN7;https://t.co/zmefa6GNRx;";1;2;02/09/2017 23:27;9,02888E+17;4382628863;Recent;;;;;;
"	Sextou #animada #feliz {https}://t.co/r9CUzKixEo	";#Chateado;02/09/2017 01:16;pt;9,03789E+17;9,03789E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;"https://t.co/ElHWrgBLoD;";1;02/09/2017 23:27;"#chateado;";"#RAIVA;";217597505;Recent;;;;;;
"	comprei um carregador tão baratinho hoje #feliz	";#Chateado;02/09/2017 01:05;pt;9,03786E+17;9,03786E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;"https://t.co/ciH05fxtDy;";1;02/09/2017 23:27;"#chateado;";9,04164E+17;8,16504E+17;Recent;;;;;;
"	@Anitta Vou te ver no festeja mulher e quero eu me chame no palco porque nao ensaiei a coreo de SUA CARA"" atoa"; Amiga... assim não dá pra te defender. #Chateado #ForcadoQuerer;02/09/2017 00:28;pt;9,03777E+17;9,03777E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/xrj3ZKW2KD;";1;02/09/2017 23:27;"#chateado;";9,04154E+17;3438138244;Recent;;;;;;
"	#Feliz ou não a gente tem que seguir em frente ??	";#Chateado;02/09/2017 00:16;pt;9,03774E+17;9,03774E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;"https://t.co/POTIUozRWl;";0;02/09/2017 23:27;"#chateado;";9,0415E+17;7,83035E+17;Recent;;;;;;
"	Pelas fotos dia 12 vai chegar o Pes2017,1 só mudou as cores do menu!!! A criatividade zero em @Konami #Chateado??	";",#Chateado""";02/09/2017 00:07;pt;9,03771E+17;9,03771E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";1;"https://t.co/yjhlP2yKV9;";1;02/09/2017 23:27;"#chateado;";9,04136E+17;2171055217;Recent;;;;;;
"	Final de semana chega e não tem uma alma caridosa pra me chamar pra sair... nem um lanchinho na Nadima.";#Chateado;02/09/2017 00:05;pt;9,03771E+17;9,03771E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;"https://t.co/rnAkwXAOFI;";1;02/09/2017 23:27;"#Chateado;";9,04109E+17;"#raiva;";Recent;;;;;;
#chateado;#Chateado;01/09/2017 22:40;pt;9,03749E+17;9,03749E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/0rphoGFt8R;";1;02/09/2017 23:27;"#Chateado;";9,04115E+17;52399991;Recent;;;;;;
"	Acabou meu traguinho se sentindo #Chateado em são josé do norte	";",#Chateado""";01/09/2017 22:24;pt;9,03745E+17;9,03745E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/nl6YZi12hO;";2;02/09/2017 23:27;"#Chateado;#Alone;";9,04113E+17;7,72474E+17;Recent;;;;;;
"	Fiquei #chateado pakas quando percebi que tinha sido tudo um sonho.	";#Chateado;01/09/2017 22:03;pt;9,0374E+17;9,0374E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/Bvp1g8mZFW;";3;02/09/2017 23:27;"#hershey;#chateado;#vouchorarnobackstage;";9,03967E+17;472149682;Recent;;;;;;
"	Na vida eu sou a Bibi, toda iludida #Chateado	";",#Chateado""";01/09/2017 21:48;pt;9,03736E+17;9,03736E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/06rcxblf2h;";1;02/09/2017 23:27;"#chateado;";9,04109E+17;7,02263E+17;Recent;;;;;;
"	Comecei a assistir XYZ agora, pqp quase chorando com as novas dublagens #Chateado ????	";#Chateado;01/09/2017 21:29;pt;9,03732E+17;9,03732E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/eMSHsjFdzK;";1;02/09/2017 23:27;"#chateado;";9,04087E+17;7,25367E+17;Recent;;;;;;
"	Conversei com uma pessoa terça sobre comer sushi,e essa pessoa foi e não me chamou! #Chateado	";#Chateado;01/09/2017 20:48;pt;9,03721E+17;9,03721E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;1;1;02/09/2017 23:27;"#chateado;";9,04053E+17;750045792;Recent;;;;;;
"	O que aconteceu com a cerveja Sul Americana?? ficou comunzaça... #chateado	";",#Chateado""";01/09/2017 19:48;pt;9,03706E+17;9,03706E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/IeISmmQQsH;";1;02/09/2017 23:27;"#chateado;";9,041E+17;413095733;Recent;Recent;;;;;
"	#chateado pq meu Buttini favorito não vai no casamento em palotina ECoracaoPartido 	";#Chateado;01/09/2017 19:39;pt;9,03704E+17;9,03704E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/LBAZVO3iZy;";1;02/09/2017 23:27;"#chateado;";9,00244E+17;371371619;Recent;;;;;;
"	A senhorita Coutinho nem me convidou #chateado	";#Chateado;01/09/2017 19:09;pt;9,03696E+17;9,03696E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/rSRgesRLzD;";1;02/09/2017 23:27;"#chateado;";9,04096E+17;2973799119;Recent;;;;;;
"	quando tu quer ver netflix, mas sua conta ainda ta zerada e não da pra pagar.. ainda mais no fds de Narcos #chateado	";#Chateado;01/09/2017 18:21;pt;9,03684E+17;9,03684E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/SWOeb2W14e;";1;02/09/2017 23:27;"#chateado;";9,04088E+17;2575792669;Recent;;;;;;
"	@jamsky Concordo. Ainda renovaram Killjoys só pra mais 2 temporadas #Chateado	";#Chateado;01/09/2017 18:10;pt;9,03681E+17;9,03681E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";1;"https://t.co/JTmcng4G0u;";1;02/09/2017 23:27;"#chateado;";9,04086E+17;7,80061E+17;Recent;;;;;;
"	@tassiamel0 nem fiz meu cartolaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa  #chateado	";#Chateado;01/09/2017 17:48;pt;9,03676E+17;9,03676E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/lj3bS26YHP;";1;02/09/2017 23:27;"#chateado;";9,04084E+17;2203709322;Recent;;;;;;
"	Me declarei pra mina no insta e ela nem me deu atenção ... #chateado	";#Chateado;01/09/2017 17:44;pt;9,03675E+17;9,03675E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/RLH63wtcr7;";1;02/09/2017 23:27;"#chateado;";9,04084E+17;38960783;Recent;;;;;;
"	Nem fui pra festa do renam #chateado	";#Chateado;01/09/2017 17:44;pt;9,03675E+17;9,03675E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/nLhCOZwX5k;";1;02/09/2017 23:27;"#chateado;";9,04081E+17;1024399430;Recent;;;;;;
"	Queria saber pq não toca silver scrapes no cblol =/ #chateado #CBLOL2017	";#Chateado;01/09/2017 17:35;pt;9,03673E+17;9,03673E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;"https://t.co/DjulQXYLvT;";2;02/09/2017 23:27;"#chateado;#bichona;";9,0408E+17;71074862;Recent;;;;;;
"	po, tem visita aqui em casa ERostoDesanimado ";#Chateado;01/09/2017 16:59;pt;9,03664E+17;9,03664E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/DjulQXYLvT;";2;02/09/2017 23:27;"#Chateado;#luto;";9,04077E+17;1689504420;Recent;;;;;;
#chateado;#Chateado;01/09/2017 16:45;pt;9,0366E+17;9,0366E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/hLebVJmNTZ;";1;02/09/2017 23:27;"#CHATEADO;";9,04047E+17;2879635179;Recent;;;;;;
"	Por que ninguém me avisou que Espanha x Itália estão jogando ? Porra tá eu aqui assistindo o passeio do Grêmio... Porra!  #Chateado	";#Chateado;01/09/2017 16:34;pt;9,03657E+17;9,03657E+17;"<a href=http://www.google.com/"" rel=""nofollow"">Google</a>""";1;"https://t.co/qGZP2OiMO3;";1;02/09/2017 23:27;"#Chateado;";9,04049E+17;3248469383;Recent;;;;;;
"	RT @afonso3d: Prezados amigos @azaghal e @jovemnerd POR QUE CARGAS DÁGUA VCS ME PÕEM GORDO NO NC STORIES?????????? #chateado	";",#Chateado""";01/09/2017 15:18;pt;9,03638E+17;9,03638E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/m3eEoiraXG;";1;02/09/2017 23:27;"#chateado;";9,04037E+17;3319241350;Recent;;;;;;
"	Eu precisando é doido pra gastar e o @nubankbrasil não aumenta meu limite. #chateado	";#Chateado;01/09/2017 15:15;pt;9,03637E+17;9,03637E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/SWOeb2W14e;";1;02/09/2017 23:27;"#Chateado;";7,99745E+17;485880297;Recent;;;;;;
"	a Júlia falou que não está falando mais cmg, estou #chateado	";#Chateado;01/09/2017 15:12;pt;9,03637E+17;9,03637E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/67DszSpBbf;";1;02/09/2017 23:27;"#chateado;";9,04022E+17;1433172500;Recent;;;;;;
"	@HertzAnimations ";#Chateado;01/09/2017 14:12;pt;9,03622E+17;9,03622E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/OmWin1nI3M;";1;02/09/2017 23:27;"#chateado;";9,04008E+17;1060812138;Recent;;;;;;
Carai!;#Chateado;01/09/2017 13:53;pt;9,03617E+17;9,03617E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/KHw6SCRFgV;";1;02/09/2017 23:27;"#chateado;";9,03656E+17;4757705775;Recent;;;;;;
